 minimum eigenvalues =  0.20280641186861459 0.21941481797189319 0.22985457885597677
 maximum eigenvalues =  3225.384472640475 481.72765559786103 350.03170853490155
 num eigs kept =  63
 iter     1 lrate =  0.0500000000 LL =  -1.8623230418 nd =  0.0413469210, D =   0.16978E-01  0.16978E-01  (  5.93 s,   3.3 h)
 iter   510 lrate =  1.0000000000 LL =  -1.7806302849 nd =  0.0000605051, D =   0.10695E+00  0.10695E+00  (  3.16 s,   1.3 h)
 iter   511 lrate =  1.0000000000 LL =  -1.7806295059 nd =  0.0000596341, D =   0.10695E+00  0.10695E+00  (  3.21 s,   1.3 h)
 iter   512 lrate =  1.0000000000 LL =  -1.7806287253 nd =  0.0000599551, D =   0.10695E+00  0.10695E+00  (  3.17 s,   1.3 h)
 iter   513 lrate =  1.0000000000 LL =  -1.7806279440 nd =  0.0000594074, D =   0.10695E+00  0.10695E+00  (  3.23 s,   1.3 h)
 iter   514 lrate =  1.0000000000 LL =  -1.7806271652 nd =  0.0000594902, D =   0.10695E+00  0.10695E+00  (  3.19 s,   1.3 h)
 iter   515 lrate =  1.0000000000 LL =  -1.7806263819 nd =  0.0000591028, D =   0.10695E+00  0.10695E+00  (  3.14 s,   1.3 h)
 iter   516 lrate =  1.0000000000 LL =  -1.7806255932 nd =  0.0000590967, D =   0.10695E+00  0.10695E+00  (  3.18 s,   1.3 h)
 iter   517 lrate =  1.0000000000 LL =  -1.7806248271 nd =  0.0000587580, D =   0.10695E+00  0.10695E+00  (  3.13 s,   1.3 h)
 iter   518 lrate =  1.0000000000 LL =  -1.7806240379 nd =  0.0000587611, D =   0.10695E+00  0.10695E+00  (  3.15 s,   1.3 h)
 iter   519 lrate =  1.0000000000 LL =  -1.7806232529 nd =  0.0000584445, D =   0.10695E+00  0.10695E+00  (  3.16 s,   1.3 h)
 iter   520 lrate =  1.0000000000 LL =  -1.7806224738 nd =  0.0000584568, D =   0.10695E+00  0.10695E+00  (  3.16 s,   1.3 h)
 iter   521 lrate =  1.0000000000 LL =  -1.7806216916 nd =  0.0000582715, D =   0.10695E+00  0.10695E+00  (  3.31 s,   1.4 h)
 iter   522 lrate =  1.0000000000 LL =  -1.7806209230 nd =  0.0000582055, D =   0.10695E+00  0.10695E+00  (  3.21 s,   1.3 h)
 iter   523 lrate =  1.0000000000 LL =  -1.7806201394 nd =  0.0000579918, D =   0.10695E+00  0.10695E+00  (  3.19 s,   1.3 h)
 iter   524 lrate =  1.0000000000 LL =  -1.7806193561 nd =  0.0000580035, D =   0.10695E+00  0.10695E+00  (  3.22 s,   1.3 h)
 iter   525 lrate =  1.0000000000 LL =  -1.7806185778 nd =  0.0000578240, D =   0.10695E+00  0.10695E+00  (  3.17 s,   1.3 h)
 iter   526 lrate =  1.0000000000 LL =  -1.7806177982 nd =  0.0000578422, D =   0.10695E+00  0.10695E+00  (  3.19 s,   1.3 h)
 iter   527 lrate =  1.0000000000 LL =  -1.7806170107 nd =  0.0000576454, D =   0.10695E+00  0.10695E+00  (  3.12 s,   1.3 h)
 iter   528 lrate =  1.0000000000 LL =  -1.7806162460 nd =  0.0000575575, D =   0.10695E+00  0.10695E+00  (  3.85 s,   1.6 h)
 iter   529 lrate =  1.0000000000 LL =  -1.7806154753 nd =  0.0000573065, D =   0.10694E+00  0.10694E+00  (  3.20 s,   1.3 h)
 iter   530 lrate =  1.0000000000 LL =  -1.7806147047 nd =  0.0000573483, D =   0.10694E+00  0.10694E+00  (  3.21 s,   1.3 h)
 iter   531 lrate =  1.0000000000 LL =  -1.7806139363 nd =  0.0000572044, D =   0.10694E+00  0.10694E+00  (  3.20 s,   1.3 h)
 iter   532 lrate =  1.0000000000 LL =  -1.7806131614 nd =  0.0000572491, D =   0.10694E+00  0.10694E+00  (  3.14 s,   1.3 h)
 iter   533 lrate =  1.0000000000 LL =  -1.7806123953 nd =  0.0000570717, D =   0.10694E+00  0.10694E+00  (  3.11 s,   1.3 h)
 iter   534 lrate =  1.0000000000 LL =  -1.7806116232 nd =  0.0000570925, D =   0.10694E+00  0.10694E+00  (  3.16 s,   1.3 h)
 iter   535 lrate =  1.0000000000 LL =  -1.7806108425 nd =  0.0000568869, D =   0.10695E+00  0.10695E+00  (  3.15 s,   1.3 h)
 iter   536 lrate =  1.0000000000 LL =  -1.7806101003 nd =  0.0000569173, D =   0.10695E+00  0.10695E+00  (  3.23 s,   1.3 h)
 iter   537 lrate =  1.0000000000 LL =  -1.7806093356 nd =  0.0000567260, D =   0.10695E+00  0.10695E+00  (  3.18 s,   1.3 h)
 iter   538 lrate =  1.0000000000 LL =  -1.7806085445 nd =  0.0000567056, D =   0.10695E+00  0.10695E+00  (  3.18 s,   1.3 h)
 iter   539 lrate =  1.0000000000 LL =  -1.7806077738 nd =  0.0000566261, D =   0.10695E+00  0.10695E+00  (  3.15 s,   1.3 h)
 iter   540 lrate =  1.0000000000 LL =  -1.7806070141 nd =  0.0000566898, D =   0.10695E+00  0.10695E+00  (  3.22 s,   1.3 h)
 iter   541 lrate =  1.0000000000 LL =  -1.7806062385 nd =  0.0000565177, D =   0.10695E+00  0.10695E+00  (  3.33 s,   1.4 h)
 iter   542 lrate =  1.0000000000 LL =  -1.7806054750 nd =  0.0000566424, D =   0.10695E+00  0.10695E+00  (  3.16 s,   1.3 h)
 iter   543 lrate =  1.0000000000 LL =  -1.7806047001 nd =  0.0000564904, D =   0.10695E+00  0.10695E+00  (  3.18 s,   1.3 h)
 iter   544 lrate =  1.0000000000 LL =  -1.7806039307 nd =  0.0000566882, D =   0.10695E+00  0.10695E+00  (  3.14 s,   1.3 h)
 iter   545 lrate =  1.0000000000 LL =  -1.7806031513 nd =  0.0000565271, D =   0.10695E+00  0.10695E+00  (  3.13 s,   1.3 h)
 iter   546 lrate =  1.0000000000 LL =  -1.7806023698 nd =  0.0000568301, D =   0.10695E+00  0.10695E+00  (  3.17 s,   1.3 h)
 iter   547 lrate =  1.0000000000 LL =  -1.7806015904 nd =  0.0000568048, D =   0.10695E+00  0.10695E+00  (  3.80 s,   1.5 h)
 iter   548 lrate =  1.0000000000 LL =  -1.7806008109 nd =  0.0000571594, D =   0.10695E+00  0.10695E+00  (  3.16 s,   1.3 h)
 iter   549 lrate =  1.0000000000 LL =  -1.7806000466 nd =  0.0000570486, D =   0.10695E+00  0.10695E+00  (  3.19 s,   1.3 h)
 iter   550 lrate =  1.0000000000 LL =  -1.7805992753 nd =  0.0000575155, D =   0.10695E+00  0.10695E+00  (  3.14 s,   1.3 h)
 iter   551 lrate =  1.0000000000 LL =  -1.7805985231 nd =  0.0000576410, D =   0.10695E+00  0.10695E+00  (  3.17 s,   1.3 h)
 iter   552 lrate =  1.0000000000 LL =  -1.7805977470 nd =  0.0000583144, D =   0.10695E+00  0.10695E+00  (  3.19 s,   1.3 h)
 iter   553 lrate =  1.0000000000 LL =  -1.7805969867 nd =  0.0000585605, D =   0.10695E+00  0.10695E+00  (  3.22 s,   1.3 h)
 iter   554 lrate =  1.0000000000 LL =  -1.7805962380 nd =  0.0000593190, D =   0.10695E+00  0.10695E+00  (  3.23 s,   1.3 h)
 iter   555 lrate =  1.0000000000 LL =  -1.7805954822 nd =  0.0000597759, D =   0.10695E+00  0.10695E+00  (  3.20 s,   1.3 h)
 iter   556 lrate =  1.0000000000 LL =  -1.7805947309 nd =  0.0000608044, D =   0.10695E+00  0.10695E+00  (  3.22 s,   1.3 h)
 iter   557 lrate =  1.0000000000 LL =  -1.7805939862 nd =  0.0000614519, D =   0.10695E+00  0.10695E+00  (  3.10 s,   1.2 h)
 iter   558 lrate =  1.0000000000 LL =  -1.7805932369 nd =  0.0000626742, D =   0.10695E+00  0.10695E+00  (  3.14 s,   1.3 h)
 iter   559 lrate =  1.0000000000 LL =  -1.7805924849 nd =  0.0000635731, D =   0.10695E+00  0.10695E+00  (  3.17 s,   1.3 h)
 iter   560 lrate =  1.0000000000 LL =  -1.7805917293 nd =  0.0000651432, D =   0.10695E+00  0.10695E+00  (  3.21 s,   1.3 h)
 iter   561 lrate =  1.0000000000 LL =  -1.7805909815 nd =  0.0000664682, D =   0.10695E+00  0.10695E+00  (  3.31 s,   1.3 h)
 iter   562 lrate =  1.0000000000 LL =  -1.7805902632 nd =  0.0000683201, D =   0.10695E+00  0.10695E+00  (  3.19 s,   1.3 h)
 iter   563 lrate =  1.0000000000 LL =  -1.7805895428 nd =  0.0000701254, D =   0.10695E+00  0.10695E+00  (  3.20 s,   1.3 h)
 iter   564 lrate =  1.0000000000 LL =  -1.7805888196 nd =  0.0000723133, D =   0.10695E+00  0.10695E+00  (  3.15 s,   1.3 h)
 iter   565 lrate =  1.0000000000 LL =  -1.7805881018 nd =  0.0000746804, D =   0.10695E+00  0.10695E+00  (  3.17 s,   1.3 h)
 iter   566 lrate =  1.0000000000 LL =  -1.7805873839 nd =  0.0000772492, D =   0.10695E+00  0.10695E+00  (  3.81 s,   1.5 h)
 iter   567 lrate =  1.0000000000 LL =  -1.7805866779 nd =  0.0000803788, D =   0.10695E+00  0.10695E+00  (  3.24 s,   1.3 h)
 iter   568 lrate =  1.0000000000 LL =  -1.7805859723 nd =  0.0000834174, D =   0.10695E+00  0.10695E+00  (  3.23 s,   1.3 h)
 iter   569 lrate =  1.0000000000 LL =  -1.7805852824 nd =  0.0000874189, D =   0.10696E+00  0.10696E+00  (  3.16 s,   1.3 h)
 iter   570 lrate =  1.0000000000 LL =  -1.7805846095 nd =  0.0000909643, D =   0.10696E+00  0.10696E+00  (  3.14 s,   1.2 h)
 iter   571 lrate =  1.0000000000 LL =  -1.7805839176 nd =  0.0000960546, D =   0.10696E+00  0.10696E+00  (  3.13 s,   1.2 h)
 iter   572 lrate =  1.0000000000 LL =  -1.7805832541 nd =  0.0001001234, D =   0.10696E+00  0.10696E+00  (  3.16 s,   1.3 h)
 iter   573 lrate =  1.0000000000 LL =  -1.7805825967 nd =  0.0001064253, D =   0.10696E+00  0.10696E+00  (  3.15 s,   1.2 h)
 iter   574 lrate =  1.0000000000 LL =  -1.7805819732 nd =  0.0001109351, D =   0.10696E+00  0.10696E+00  (  3.09 s,   1.2 h)
 iter   575 lrate =  1.0000000000 LL =  -1.7805813190 nd =  0.0001188585, D =   0.10696E+00  0.10696E+00  (  3.14 s,   1.2 h)
 iter   576 lrate =  1.0000000000 LL =  -1.7805807250 nd =  0.0001237857, D =   0.10696E+00  0.10696E+00  (  3.19 s,   1.3 h)
 iter   577 lrate =  1.0000000000 LL =  -1.7805800898 nd =  0.0001335441, D =   0.10696E+00  0.10696E+00  (  3.10 s,   1.2 h)
 iter   578 lrate =  1.0000000000 LL =  -1.7805795492 nd =  0.0001387785, D =   0.10696E+00  0.10696E+00  (  3.17 s,   1.3 h)
 iter   579 lrate =  1.0000000000 LL =  -1.7805789677 nd =  0.0001508012, D =   0.10696E+00  0.10696E+00  (  3.22 s,   1.3 h)
 iter   580 lrate =  1.0000000000 LL =  -1.7805784917 nd =  0.0001562240, D =   0.10696E+00  0.10696E+00  (  3.21 s,   1.3 h)
 iter   581 lrate =  1.0000000000 LL =  -1.7805779466 nd =  0.0001708424, D =   0.10697E+00  0.10697E+00  (  3.31 s,   1.3 h)
 iter   582 lrate =  1.0000000000 LL =  -1.7805775472 nd =  0.0001762753, D =   0.10696E+00  0.10696E+00  (  3.14 s,   1.2 h)
 iter   583 lrate =  1.0000000000 LL =  -1.7805770364 nd =  0.0001941884, D =   0.10697E+00  0.10697E+00  (  3.14 s,   1.2 h)
 iter   584 lrate =  1.0000000000 LL =  -1.7805767524 nd =  0.0001993528, D =   0.10697E+00  0.10697E+00  (  3.16 s,   1.2 h)
 iter   585 lrate =  1.0000000000 LL =  -1.7805762927 nd =  0.0002210565, D =   0.10697E+00  0.10697E+00  (  3.08 s,   1.2 h)
 iter   586 lrate =  1.0000000000 LL =  -1.7805761983 nd =  0.0002255057, D =   0.10697E+00  0.10697E+00  (  3.16 s,   1.2 h)
 iter   587 lrate =  1.0000000000 LL =  -1.7805757915 nd =  0.0002517939, D =   0.10697E+00  0.10697E+00  (  3.16 s,   1.2 h)
 iter   588 lrate =  1.0000000000 LL =  -1.7805758585 nd =  0.0002549441, D =   0.10697E+00  0.10697E+00  (  3.19 s,   1.2 h)
 iter   589 lrate =  0.6000000000 LL =  -1.7805727092 nd =  0.0001937610, D =   0.10697E+00  0.10697E+00  (  3.15 s,   1.2 h)
 iter   590 lrate =  0.7000000000 LL =  -1.7805711459 nd =  0.0001527705, D =   0.10697E+00  0.10697E+00  (  3.18 s,   1.2 h)
 iter   591 lrate =  0.8000000000 LL =  -1.7805700616 nd =  0.0001385630, D =   0.10698E+00  0.10698E+00  (  3.18 s,   1.2 h)
 iter   592 lrate =  0.9000000000 LL =  -1.7805692934 nd =  0.0001340718, D =   0.10698E+00  0.10698E+00  (  3.15 s,   1.2 h)
 iter   593 lrate =  1.0000000000 LL =  -1.7805686735 nd =  0.0001425572, D =   0.10698E+00  0.10698E+00  (  3.13 s,   1.2 h)
 iter   594 lrate =  1.0000000000 LL =  -1.7805681489 nd =  0.0001484451, D =   0.10698E+00  0.10698E+00  (  3.17 s,   1.2 h)
 iter   595 lrate =  1.0000000000 LL =  -1.7805675501 nd =  0.0001593052, D =   0.10698E+00  0.10698E+00  (  3.13 s,   1.2 h)
 iter   596 lrate =  1.0000000000 LL =  -1.7805670728 nd =  0.0001649951, D =   0.10698E+00  0.10698E+00  (  3.23 s,   1.3 h)
 iter   597 lrate =  1.0000000000 LL =  -1.7805664968 nd =  0.0001784951, D =   0.10698E+00  0.10698E+00  (  3.08 s,   1.2 h)
 iter   598 lrate =  1.0000000000 LL =  -1.7805660989 nd =  0.0001838159, D =   0.10698E+00  0.10698E+00  (  3.13 s,   1.2 h)
 iter   599 lrate =  1.0000000000 LL =  -1.7805655665 nd =  0.0002005014, D =   0.10698E+00  0.10698E+00  (  3.19 s,   1.2 h)
 iter   600 lrate =  1.0000000000 LL =  -1.7805652675 nd =  0.0002052571, D =   0.10698E+00  0.10698E+00  (  3.15 s,   1.2 h)
 iter   601 lrate =  1.0000000000 LL =  -1.7805617614 nd =  0.0000614700, D =   0.10698E+00  0.10698E+00  (  3.30 s,   1.3 h)
 iter   602 lrate =  1.0000000000 LL =  -1.7805609973 nd =  0.0000521800, D =   0.10698E+00  0.10698E+00  (  3.12 s,   1.2 h)
 iter   603 lrate =  1.0000000000 LL =  -1.7805603372 nd =  0.0000517584, D =   0.10698E+00  0.10698E+00  (  3.18 s,   1.2 h)
 iter   604 lrate =  1.0000000000 LL =  -1.7805596775 nd =  0.0000521522, D =   0.10698E+00  0.10698E+00  (  3.13 s,   1.2 h)
 iter   605 lrate =  1.0000000000 LL =  -1.7805590099 nd =  0.0000524748, D =   0.10698E+00  0.10698E+00  (  3.77 s,   1.5 h)
 iter   606 lrate =  1.0000000000 LL =  -1.7805583352 nd =  0.0000528412, D =   0.10698E+00  0.10698E+00  (  3.21 s,   1.2 h)
 iter   607 lrate =  1.0000000000 LL =  -1.7805575494 nd =  0.0000506117, D =   0.10698E+00  0.10698E+00  (  3.20 s,   1.2 h)
 iter   608 lrate =  1.0000000000 LL =  -1.7805567763 nd =  0.0000513408, D =   0.10698E+00  0.10698E+00  (  3.17 s,   1.2 h)
 iter   609 lrate =  1.0000000000 LL =  -1.7805560055 nd =  0.0000501516, D =   0.10699E+00  0.10699E+00  (  3.17 s,   1.2 h)
 iter   610 lrate =  1.0000000000 LL =  -1.7805552390 nd =  0.0000505973, D =   0.10699E+00  0.10699E+00  (  3.15 s,   1.2 h)
 iter   611 lrate =  1.0000000000 LL =  -1.7805544684 nd =  0.0000499001, D =   0.10699E+00  0.10699E+00  (  3.20 s,   1.2 h)
 iter   612 lrate =  1.0000000000 LL =  -1.7805536944 nd =  0.0000500779, D =   0.10699E+00  0.10699E+00  (  3.10 s,   1.2 h)
 iter   613 lrate =  1.0000000000 LL =  -1.7805529259 nd =  0.0000494348, D =   0.10699E+00  0.10699E+00  (  3.13 s,   1.2 h)
 iter   614 lrate =  1.0000000000 LL =  -1.7805521673 nd =  0.0000495212, D =   0.10699E+00  0.10699E+00  (  3.15 s,   1.2 h)
 iter   615 lrate =  1.0000000000 LL =  -1.7805514152 nd =  0.0000490389, D =   0.10699E+00  0.10699E+00  (  3.16 s,   1.2 h)
 iter   616 lrate =  1.0000000000 LL =  -1.7805506475 nd =  0.0000490444, D =   0.10700E+00  0.10700E+00  (  3.26 s,   1.3 h)
 iter   617 lrate =  1.0000000000 LL =  -1.7805498903 nd =  0.0000485833, D =   0.10700E+00  0.10700E+00  (  3.14 s,   1.2 h)
 iter   618 lrate =  1.0000000000 LL =  -1.7805491344 nd =  0.0000487104, D =   0.10700E+00  0.10700E+00  (  3.23 s,   1.2 h)
 iter   619 lrate =  1.0000000000 LL =  -1.7805483806 nd =  0.0000484854, D =   0.10700E+00  0.10700E+00  (  3.13 s,   1.2 h)
 iter   620 lrate =  1.0000000000 LL =  -1.7805476241 nd =  0.0000484789, D =   0.10700E+00  0.10700E+00  (  3.16 s,   1.2 h)
 iter   621 lrate =  1.0000000000 LL =  -1.7805468682 nd =  0.0000481591, D =   0.10700E+00  0.10700E+00  (  3.27 s,   1.3 h)
 iter   622 lrate =  1.0000000000 LL =  -1.7805461062 nd =  0.0000482601, D =   0.10700E+00  0.10700E+00  (  3.22 s,   1.2 h)
 iter   623 lrate =  1.0000000000 LL =  -1.7805453454 nd =  0.0000480442, D =   0.10701E+00  0.10701E+00  (  3.15 s,   1.2 h)
 iter   624 lrate =  1.0000000000 LL =  -1.7805445864 nd =  0.0000479743, D =   0.10701E+00  0.10701E+00  (  3.14 s,   1.2 h)
 iter   625 lrate =  1.0000000000 LL =  -1.7805438267 nd =  0.0000477906, D =   0.10701E+00  0.10701E+00  (  3.89 s,   1.5 h)
 iter   626 lrate =  1.0000000000 LL =  -1.7805430578 nd =  0.0000478390, D =   0.10701E+00  0.10701E+00  (  3.11 s,   1.2 h)
 iter   627 lrate =  1.0000000000 LL =  -1.7805422774 nd =  0.0000478145, D =   0.10701E+00  0.10701E+00  (  3.10 s,   1.2 h)
 iter   628 lrate =  1.0000000000 LL =  -1.7805415051 nd =  0.0000477669, D =   0.10701E+00  0.10701E+00  (  3.15 s,   1.2 h)
 iter   629 lrate =  1.0000000000 LL =  -1.7805407312 nd =  0.0000474944, D =   0.10701E+00  0.10701E+00  (  3.17 s,   1.2 h)
 iter   630 lrate =  1.0000000000 LL =  -1.7805399495 nd =  0.0000476749, D =   0.10701E+00  0.10701E+00  (  3.15 s,   1.2 h)
 iter   631 lrate =  1.0000000000 LL =  -1.7805391590 nd =  0.0000474056, D =   0.10701E+00  0.10701E+00  (  3.23 s,   1.2 h)
 iter   632 lrate =  1.0000000000 LL =  -1.7805383562 nd =  0.0000476326, D =   0.10701E+00  0.10701E+00  (  3.15 s,   1.2 h)
 iter   633 lrate =  1.0000000000 LL =  -1.7805375568 nd =  0.0000474792, D =   0.10701E+00  0.10701E+00  (  3.15 s,   1.2 h)
 iter   634 lrate =  1.0000000000 LL =  -1.7805367455 nd =  0.0000475043, D =   0.10701E+00  0.10701E+00  (  3.18 s,   1.2 h)
 iter   635 lrate =  1.0000000000 LL =  -1.7805359984 nd =  0.0000473631, D =   0.10701E+00  0.10701E+00  (  3.17 s,   1.2 h)
 iter   636 lrate =  1.0000000000 LL =  -1.7805352614 nd =  0.0000475473, D =   0.10705E+00  0.10705E+00  (  3.20 s,   1.2 h)
 iter   637 lrate =  1.0000000000 LL =  -1.7805345300 nd =  0.0000472407, D =   0.10707E+00  0.10707E+00  (  3.15 s,   1.2 h)
 iter   638 lrate =  1.0000000000 LL =  -1.7805338007 nd =  0.0000475418, D =   0.10708E+00  0.10708E+00  (  3.12 s,   1.2 h)
 iter   639 lrate =  1.0000000000 LL =  -1.7805331014 nd =  0.0000473949, D =   0.10709E+00  0.10709E+00  (  3.13 s,   1.2 h)
 iter   640 lrate =  1.0000000000 LL =  -1.7805324199 nd =  0.0000475771, D =   0.10710E+00  0.10710E+00  (  3.19 s,   1.2 h)
 iter   641 lrate =  1.0000000000 LL =  -1.7805317340 nd =  0.0000475643, D =   0.10711E+00  0.10711E+00  (  3.31 s,   1.2 h)
 iter   642 lrate =  1.0000000000 LL =  -1.7805310439 nd =  0.0000476878, D =   0.10711E+00  0.10711E+00  (  3.13 s,   1.2 h)
 iter   643 lrate =  1.0000000000 LL =  -1.7805303543 nd =  0.0000475978, D =   0.10712E+00  0.10712E+00  (  3.16 s,   1.2 h)
 iter   644 lrate =  1.0000000000 LL =  -1.7805296698 nd =  0.0000477979, D =   0.10712E+00  0.10712E+00  (  3.84 s,   1.4 h)
 iter   645 lrate =  1.0000000000 LL =  -1.7805289832 nd =  0.0000476548, D =   0.10713E+00  0.10713E+00  (  3.16 s,   1.2 h)
 iter   646 lrate =  1.0000000000 LL =  -1.7805282988 nd =  0.0000479243, D =   0.10713E+00  0.10713E+00  (  3.19 s,   1.2 h)
 iter   647 lrate =  1.0000000000 LL =  -1.7805276199 nd =  0.0000479564, D =   0.10713E+00  0.10713E+00  (  3.18 s,   1.2 h)
 iter   648 lrate =  1.0000000000 LL =  -1.7805269291 nd =  0.0000483288, D =   0.10713E+00  0.10713E+00  (  3.17 s,   1.2 h)
 iter   649 lrate =  1.0000000000 LL =  -1.7805262364 nd =  0.0000484050, D =   0.10714E+00  0.10714E+00  (  3.22 s,   1.2 h)
 iter   650 lrate =  1.0000000000 LL =  -1.7805255469 nd =  0.0000488868, D =   0.10714E+00  0.10714E+00  (  3.14 s,   1.2 h)
 iter   651 lrate =  1.0000000000 LL =  -1.7805248597 nd =  0.0000490645, D =   0.10714E+00  0.10714E+00  (  3.20 s,   1.2 h)
 iter   652 lrate =  1.0000000000 LL =  -1.7805241680 nd =  0.0000496510, D =   0.10714E+00  0.10714E+00  (  3.17 s,   1.2 h)
 iter   653 lrate =  1.0000000000 LL =  -1.7805234827 nd =  0.0000499830, D =   0.10715E+00  0.10715E+00  (  3.16 s,   1.2 h)
 iter   654 lrate =  1.0000000000 LL =  -1.7805228003 nd =  0.0000507770, D =   0.10715E+00  0.10715E+00  (  3.09 s,   1.2 h)
 iter   655 lrate =  1.0000000000 LL =  -1.7805221225 nd =  0.0000511838, D =   0.10715E+00  0.10715E+00  (  3.17 s,   1.2 h)
 iter   656 lrate =  1.0000000000 LL =  -1.7805214442 nd =  0.0000520568, D =   0.10715E+00  0.10715E+00  (  3.18 s,   1.2 h)
 iter   657 lrate =  1.0000000000 LL =  -1.7805207788 nd =  0.0000526203, D =   0.10715E+00  0.10715E+00  (  3.10 s,   1.2 h)
 iter   658 lrate =  1.0000000000 LL =  -1.7805201097 nd =  0.0000537014, D =   0.10715E+00  0.10715E+00  (  3.19 s,   1.2 h)
 iter   659 lrate =  1.0000000000 LL =  -1.7805194569 nd =  0.0000544540, D =   0.10715E+00  0.10715E+00  (  3.10 s,   1.2 h)
 iter   660 lrate =  1.0000000000 LL =  -1.7805187930 nd =  0.0000558647, D =   0.10715E+00  0.10715E+00  (  3.12 s,   1.2 h)
 iter   661 lrate =  1.0000000000 LL =  -1.7805181514 nd =  0.0000569195, D =   0.10715E+00  0.10715E+00  (  3.30 s,   1.2 h)
 iter   662 lrate =  1.0000000000 LL =  -1.7805175061 nd =  0.0000585653, D =   0.10715E+00  0.10715E+00  (  3.18 s,   1.2 h)
 iter   663 lrate =  1.0000000000 LL =  -1.7805168628 nd =  0.0000600121, D =   0.10716E+00  0.10716E+00  (  3.16 s,   1.2 h)
 iter   664 lrate =  1.0000000000 LL =  -1.7805162244 nd =  0.0000619727, D =   0.10716E+00  0.10716E+00  (  3.15 s,   1.2 h)
 iter   665 lrate =  1.0000000000 LL =  -1.7805155889 nd =  0.0000639354, D =   0.10716E+00  0.10716E+00  (  3.12 s,   1.2 h)
 iter   666 lrate =  1.0000000000 LL =  -1.7805149612 nd =  0.0000662315, D =   0.10716E+00  0.10716E+00  (  3.15 s,   1.2 h)
 iter   667 lrate =  1.0000000000 LL =  -1.7805143344 nd =  0.0000687503, D =   0.10716E+00  0.10716E+00  (  3.09 s,   1.1 h)
 iter   668 lrate =  1.0000000000 LL =  -1.7805137177 nd =  0.0000713967, D =   0.10716E+00  0.10716E+00  (  3.21 s,   1.2 h)
 iter   669 lrate =  1.0000000000 LL =  -1.7805131028 nd =  0.0000745838, D =   0.10716E+00  0.10716E+00  (  3.18 s,   1.2 h)
 iter   670 lrate =  1.0000000000 LL =  -1.7805125018 nd =  0.0000775906, D =   0.10716E+00  0.10716E+00  (  3.19 s,   1.2 h)
 iter   671 lrate =  1.0000000000 LL =  -1.7805118926 nd =  0.0000816769, D =   0.10716E+00  0.10716E+00  (  3.13 s,   1.2 h)
 iter   672 lrate =  1.0000000000 LL =  -1.7805113159 nd =  0.0000851240, D =   0.10716E+00  0.10716E+00  (  3.17 s,   1.2 h)
 iter   673 lrate =  1.0000000000 LL =  -1.7805107119 nd =  0.0000901914, D =   0.10716E+00  0.10716E+00  (  3.14 s,   1.2 h)
 iter   674 lrate =  1.0000000000 LL =  -1.7805101500 nd =  0.0000940926, D =   0.10716E+00  0.10716E+00  (  3.12 s,   1.2 h)
 iter   675 lrate =  1.0000000000 LL =  -1.7805095738 nd =  0.0001003337, D =   0.10716E+00  0.10716E+00  (  3.14 s,   1.2 h)
 iter   676 lrate =  1.0000000000 LL =  -1.7805090037 nd =  0.0001047152, D =   0.10716E+00  0.10716E+00  (  3.15 s,   1.2 h)
 iter   677 lrate =  1.0000000000 LL =  -1.7805084402 nd =  0.0001124155, D =   0.10716E+00  0.10716E+00  (  3.14 s,   1.2 h)
 iter   678 lrate =  1.0000000000 LL =  -1.7805079023 nd =  0.0001171245, D =   0.10716E+00  0.10716E+00  (  3.14 s,   1.2 h)
 iter   679 lrate =  1.0000000000 LL =  -1.7805073349 nd =  0.0001264200, D =   0.10716E+00  0.10716E+00  (  3.16 s,   1.2 h)
 iter   680 lrate =  1.0000000000 LL =  -1.7805068483 nd =  0.0001313946, D =   0.10716E+00  0.10716E+00  (  3.13 s,   1.1 h)
 iter   681 lrate =  1.0000000000 LL =  -1.7805063287 nd =  0.0001427498, D =   0.10716E+00  0.10716E+00  (  3.27 s,   1.2 h)
 iter   682 lrate =  1.0000000000 LL =  -1.7805058969 nd =  0.0001479670, D =   0.10716E+00  0.10716E+00  (  3.10 s,   1.1 h)
 iter   683 lrate =  1.0000000000 LL =  -1.7805054198 nd =  0.0001616478, D =   0.10717E+00  0.10717E+00  (  3.94 s,   1.4 h)
 iter   684 lrate =  1.0000000000 LL =  -1.7805050692 nd =  0.0001668888, D =   0.10717E+00  0.10717E+00  (  3.27 s,   1.2 h)
 iter   685 lrate =  1.0000000000 LL =  -1.7805046315 nd =  0.0001834075, D =   0.10717E+00  0.10717E+00  (  3.19 s,   1.2 h)
 iter   686 lrate =  1.0000000000 LL =  -1.7805043874 nd =  0.0001884298, D =   0.10717E+00  0.10717E+00  (  3.29 s,   1.2 h)
 iter   687 lrate =  1.0000000000 LL =  -1.7805039885 nd =  0.0002083414, D =   0.10717E+00  0.10717E+00  (  3.33 s,   1.2 h)
 iter   688 lrate =  1.0000000000 LL =  -1.7805038743 nd =  0.0002127836, D =   0.10717E+00  0.10717E+00  (  3.26 s,   1.2 h)
 iter   689 lrate =  1.0000000000 LL =  -1.7805035448 nd =  0.0002367069, D =   0.10717E+00  0.10717E+00  (  3.22 s,   1.2 h)
 iter   690 lrate =  1.0000000000 LL =  -1.7805035942 nd =  0.0002401529, D =   0.10717E+00  0.10717E+00  (  3.30 s,   1.2 h)
 iter   691 lrate =  0.5000000000 LL =  -1.7804996190 nd =  0.0001223580, D =   0.10717E+00  0.10717E+00  (  3.23 s,   1.2 h)
